Date,Transaction #,Store #,Reg.:,Cashier:,Item,Item Description,Price,Tax Type,Quantity,Original Transaction:,Reason,Tax,Subtotal,Taxable,Total Tax,Total
09/25/2012,9184,07036,012,2220556,105493 4500,Discount   :  25%,-0.24,T,1,,,,343.86,343.86,22.35,366.21
09/25/2012,9184,07036,012,2220556,162329 2000,COZY   GAP ARCH,39.95,T,1,,,,343.86,343.86,22.35,366.21
09/25/2012,9184,07036,012,2220556,149879 3000,FLSM   GAP PANT,16.95,T,1,,,,343.86,343.86,22.35,366.21
09/25/2012,9184,07036,012,2220556,124788 0002,PF  FALL  GAP  AR,32.95,T,1,,,,343.86,343.86,22.35,366.21
09/25/2012,9184,07036,012,2220556,124788 0000,PF  FALL  GAP  AR,32.95,T,1,,,,343.86,343.86,22.35,366.21
09/25/2012,9185,07036,012,2220556,107948 1218,JF  F1  GR T,18.99,T,1,,,1.23,76.99,76.99,5.00,81.99
09/25/2012,9185,07036,012,2220556,128892 0612,J  PUFFER  JKT,58.00,T,1,,,3.77,76.99,76.99,5.00,81.99
09/25/2012,9186,07036,012,2220556,247791 0003,BASIC   BRA  2PK,12.50,T,1,,,0.81,12.50,12.50,0.81,13.31
09/25/2012,9187,07036,012,2220556,105720 1824,M  STR  CRW  BS,8.99,,1,,,0.50,5.73,5.73,0.37,6.10
09/25/2012,9187,07036,012,2220556,105720 1824,M  STR  CRW  BS,-8.99,,1,,,0.50,5.73,5.73,0.37,6.10
09/25/2012,9187,07036,012,2220556,105720 1824,M  STR  CRW  BS,6.74,,1,,,0.37,5.73,5.73,0.37,6.10
09/25/2012,9187,07036,012,2220556,105720 1824,Damage   Discount:   15%,-1.01,,1,,,,5.73,5.73,0.37,6.10
09/25/2012,9188,07036,012,2220556,127852 0036,G  QUILTED   ARCH,34.95,T,1,,,2.04,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,107272 2000,CADET   JKT,27.99,T,1,,,1.23,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,107272 2000,CADET   JKT,-27.99,T,1,,,1.23,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,127852 0036,G  QUILTED   ARCH,-34.95,T,1,,,2.04,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,107972 1218,PTF  TRICOT   PNT,10.00,T,1,,,0.39,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,107974 1218,PTF  TRICOT   PNT,10.00,T,1,,,0.39,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,108352 1824,RED  PLD  LS,21.99,T,1,,,0.86,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,108352 1824,RED  PLD  LS,21.99,T,1,,,0.86,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,108349 1824,J  LG  PLD LS,12.99,T,1,,,0.51,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,108349 1824,J  LG  PLD LS,12.99,T,1,,,0.51,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,126164 1824,STRP   CREW  FLC,13.99,T,1,,,0.54,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,117451 1218,STP  VNK  SWTR,15.99,T,1,,,0.62,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,107943 1218,EL  GR  HDY  2FER,10.99,T,1,,,0.43,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,107943 2000,EL  GR  HDY  2FER,10.99,T,1,,,0.43,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,109330 1218,5PKT   LOOSE  FIT,12.47,T,1,,,0.49,100.17,100.17,6.51,106.68
09/25/2012,9188,07036,012,2220556,109330 1218,5PKT   LOOSE  FIT,12.47,T,1,,,0.48,100.17,100.17,6.51,106.68
09/25/2012,9189,07036,012,2220556,111581 4500,B  HERO  UW3PK,10.99,T,1,,,0.48,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,111581 4500,Discount   :  25%,-2.75,T,1,,,0.70,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,107959 4000,TAILGATE   PH  GR,15.99,T,1,,,0.70,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,107959 4000,Discount   :  25%,-4.00,T,1,,,1.12,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,107959 2000,TAILGATE   PH  GR,15.99,T,1,,,1.11,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,107959 2000,Discount   :  25%,-4.00,T,1,,,,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,107948 4000,JF  F1  GR T,18.99,T,1,,,,63.18,62.85,4.11,67.29
09/25/2012,9189,07036,012,2220556,107949 4000,JF  F1  GR T,18.99,T,1,,,,63.18,62.85,4.11,67.29
09/25/2012,9190,07036,012,2220556,107948 4000,JF  F1  GR T,-17.09,T,1,07036012918920120925,Item Returned,-1.12,-10.00,-34.18,-0.66,-10.66
09/25/2012,9190,07036,012,2220556,107949 4000,JF  F1  GR T,-17.09,T,1,07036012918920120925,Item Returned,-1.11,-10.00,-34.18,-0.66,-10.66
09/25/2012,9190,07036,012,2220556,107949 4000,JF  F1  GR T,18.99,T,1,07036012918920120925,Item Returned,0.79,-10.00,-34.18,-0.66,-10.66
09/25/2012,9190,07036,012,2220556,107948 4000,JF  F1  GR T,18.99,T,1,07036012918920120925,Item Returned,0.78,-10.00,-34.18,-0.66,-10.66
09/25/2012,9191,07036,012,2220556,127852 0036,G  QUILTED   ARCH,34.95,,1,,,2.27,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,107272 2000,CADET   JKT,27.99,,1,,,1.36,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,107272 2000,Discount   :  25%,-7.00,,1,,,1.12,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,117560 2000,DOT  JEWEL   DRS,22.99,,1,,,0.54,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,117560 2000,Discount   :  25%,-5.75,,1,,,0.81,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106204 0036,MY  1ST  BOOT,24.95,,1,,,1.02,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106155 0036,PARK   GRPH  BS,10.99,,1,,,1.10,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106155 0036,Discount   :  25%,-2.75,,1,,,2.60,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,661672 3000,ORIGINAL   FIT,12.47,,1,,,0.39,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106116 0005,PONTE   CAPE,20.99,,1,,,1.07,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106116 0005,Discount   :  25%,-5.25,,1,,,2.27,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,133088 0036,MJ  PINK  DBL,16.95,,1,,,1.95,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,162325 3000,COZY   GAP ARCH,39.95,,1,,,0.54,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,117057 1824,Page (1123 ),7.99,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,117057 1824,Discount   :  25%,-2.00,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,127945 2000,FT  BLAZER,21.99,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,127945 2000,Discount   :  25%,-5.50,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,132492 3000,LONG   JOHN  OF,34.95,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,132577 3000,ORANGE   2IN1,29.95,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106156 2000,CLRBLK   CROP,10.97,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9191,07036,012,2220556,106156 2000,Discount   :  25%,-2.74,,1,,,,287.09,287.09,18.66,305.75
09/25/2012,9192,07036,012,2220556,127852 0036,G  QUILTED   ARCH,34.95,,1,,,1.70,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,107272 2000,CADET   JKT,27.99,,1,,,1.02,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,107272 2000,Discount   :  25%,-7.00,,1,,,0.84,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,117560 2000,DOT  JEWEL   DRS,22.99,,1,,,1.22,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,117560 2000,Discount   :  25%,-5.75,,1,,,0.40,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106204 0036,MY  1ST  BOOT,24.95,,1,,,0.61,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106155 0036,PARK   GRPH  BS,10.99,,1,,,0.77,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106155 0036,Discount   :  25%,-2.75,,1,,,0.83,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,661672 3000,ORIGINAL   FIT,12.47,,1,,,1.95,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106116 0005,PONTE   CAPE,20.99,,1,,,0.29,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106116 0005,Discount   :  25%,-5.25,,1,,,0.80,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,133088 0036,MJ  PINK  DBL,16.95,,1,,,1.70,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,162325 3000,COZY   GAP ARCH,39.95,,1,,,1.46,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,117057 1824,PTF  LGN,7.99,,1,,,0.40,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,117057 1824,Discount   :  25%,-2.00,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,127945 2000,FT  BLAZER,21.99,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,127945 2000,Discount   :  25%,-5.50,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,132492 3000,LONG   JOHN  OF,34.95,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,132577 3000,ORANGE   2IN1,29.95,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106156 2000,CLRBLK   CROP,10.97,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9192,07036,012,2220556,106156 2000,Discount   :  25%,-2.74,,1,,,,215.29,215.29,13.99,229.28
09/25/2012,9193,07036,012,1925405,131275 0005,5  PKT  CORD,29.95,T,1,,,1.95,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131273 0005,5  PKT  CORD,29.95,T,1,,,1.95,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131230 0005,BELTED   FLARE,39.95,T,1,,,2.60,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,141840 0005,5  PKT  CORD,29.95,T,1,,,1.95,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,108979 0000,BURNOUT   CREW,5.98,T,1,,,0.39,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131056 0001,H1  GRAPHIC   HD,32.95,T,1,,,2.14,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,108924 0000,LS  HALOWEEN   T,14.95,T,1,,,0.97,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,149313 0000,TL  8/27  GRAPHI,12.74,T,1,,,0.83,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,138932 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,138933 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,138935 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,138931 0000,SS  HOTVALUE   GR,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,130978 0000,HTHR   PONTE  SHO,24.95,T,1,,,1.62,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,132046 0000,HOUNDSTH   CREW,29.95,T,1,,,1.95,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,130860 0000,WINTER   WEIGHT,11.00,T,1,,,0.71,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,144024 0000,WINTER   WEIGHT,11.00,T,1,,,0.71,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,130858 0000,WINTER   WEIGHT,11.00,T,1,,,0.71,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,275236 0000,NEW  YOGA  PANT,5.99,T,1,,,0.39,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,275236 0000,NEW  YOGA  PANT,5.99,T,1,,,0.39,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,668156 0001,LONG   LC LEG,12.50,T,1,,,0.81,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,109060 0000,A  FALL  GAP  ARC,32.95,T,1,,,2.14,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,130824 0000,NEW  BAS  YOGA  P,16.95,T,1,,,1.10,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,105369 0000,FSH  YOGA  PANT,16.95,T,1,,,1.10,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131723 0001,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131727 0000,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131731 0000,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,132637 0000,HP  PRINCESS7PK,24.95,T,1,,,1.62,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,132638 0001,Page (1136 ),24.95,T,1,,,1.62,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,577973 0003,BASIC   SCALLOP,15.00,T,1,,,0.98,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,114420 0000,GUITAR   BXR,19.95,T,1,,,1.30,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,645471 0002,3PKANKLCOOLMAX,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,065772 0000,SPR  GAP  ARCH,32.95,T,1,,,2.14,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,109059 0000,A  FALL  GAP  ARC,32.95,T,1,,,2.14,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131058 0001,H1  GRAPHIC   HD,32.95,T,1,,,2.14,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131726 0001,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131730 0000,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131728 0000,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
09/25/2012,9193,07036,012,1925405,131732 0001,SS  VAL  GRAPHIC,10.00,T,1,,,0.65,773.25,773.25,50.26,823.51
